,sub_label,obj_label,subj_anchors
2073,bra,"['strap', 'catch']","['underwear', 'shirt', 'socks']"
2074,brush,['handle'],"['paint', 'pencil', 'paper']"
2075,buttercup,"['stalk', 'stem']","['coffee', 'sugar', 'butter']"
2076,carnation,"['stalk', 'stem']","['chocolate', 'coffee', 'fruit']"
2077,carrot,"['stalk', 'stem']","['cheese', 'tomato', 'tobacco']"
2078,celery,"['stalk', 'stem']","['cheese', 'bacon', 'butter']"
2079,chair,"['seat', 'cushion']","['table', 'seat', 'chairs']"
2080,club,['handle'],"['sport', 'family', 'house']"
2081,colander,"['handle', 'bowl']","['salt', 'sugar', 'tobacco']"
2082,comb,['handle'],"['nail', 'thread', 'nails']"
2083,corn,"['stalk', 'stem']","['wheat', 'beans', 'cotton']"
2084,courgette,"['flower', 'stalk', 'stem']","['wine', 'piano', 'cheese']"
2085,cupboard,"['door', 'shelf', 'handle', 'knob']","['shelves', 'door', 'sink']"
2086,daisy,"['stalk', 'stem']","['flowers', 'bells', 'trumpet']"
2087,dandelion,"['stalk', 'stem']","['oak', 'butterfly', 'rose']"
2088,doorknob,['handle'],"['key', 'door', 'handle']"
2089,drum,"['skin', 'pedal']","['bass', 'percussion', 'whistle']"
2090,fern,"['stalk', 'stem']","['oak', 'wood', 'tree']"
2091,geranium,"['smell', 'scent', 'stalk', 'stem']","['sugar', 'salt', 'gum']"
2092,grape,"['stalk', 'stem']","['wine', 'cheese', 'tomato']"
2093,grater,['handle'],"['bread', 'cheese', 'spoon']"
2094,hyacinth,"['scent', 'stalk', 'stem']","['algae', 'oxygen', 'pollen']"
2095,knickers,"['bow', 'ribbon']","['underwear', 'socks', 'trousers']"
2096,ladle,"['handle', 'cup']","['water', 'soap', 'pipe']"
2097,leek,"['stalk', 'stem', 'smell']","['squash', 'gum', 'root']"
2098,leotard,['strap'],"['shoes', 'belt', 'ribbon']"
2099,lily,"['stalk', 'stem', 'scent', 'smell']","['rose', 'flower', 'flowers']"
2100,limousine,"['seat', 'door', 'fridge']","['van', 'trucks', 'car']"
2101,machete,"['handle', 'blade']","['knife', 'spear', 'sword']"
2102,menu,['picture'],"['display', 'prices', 'seating']"
2103,moss,"['stalk', 'stem']","['leaves', 'algae', 'bark']"
2104,newspaper,['picture'],"['magazine', 'radio', 'books']"
2105,orchid,"['stalk', 'stem', 'smell', 'scent']","['algae', 'butterfly', 'fruit']"
2106,pansy,"['stalk', 'stem', 'scent', 'smell']","['chicken', 'rabbit', 'beef']"
2107,parsley,"['stalk', 'stem', 'scent']","['wheat', 'tobacco', 'sugar']"
2108,peeler,"['handle', 'blade']","['filter', 'cheese', 'screw']"
2109,pliers,"['handle', 'grip', 'lever']","['nails', 'knives', 'tools']"
2110,plough,"['farmer', 'blade', 'handle', 'driver']","['cattle', 'wagon', 'hay']"
2111,poppy,"['stalk', 'stem']","['sugar', 'apples', 'orange']"
2112,radish,"['stalk', 'stem', 'skin']","['squash', 'tomato', 'wheat']"
2113,razor,"['blade', 'handle']","['thread', 'wire', 'knife']"
2114,rhubarb,"['stalk', 'stem']","['tobacco', 'tomato', 'cotton']"
2115,rope,['knot'],"['wire', 'nails', 'chains']"
2116,rose,"['stalk', 'stem', 'smell']","['white', 'flowers', 'flower']"
2117,saw,"['handle', 'blade']","['hammer', 'thread', 'knife']"
2118,scissors,"['blade', 'handle']","['knives', 'nails', 'blades']"
2119,scythe,"['handle', 'blade']","['sword', 'hammer', 'knife']"
2120,shield,['handle'],"['sword', 'spear', 'armour']"
2121,shovel,"['handle', 'shaft', 'blade']","['hammer', 'bucket', 'tools']"
2122,skis,['strap'],"['wheels', 'trucks', 'ropes']"
2123,spade,"['handle', 'blade']","['hammer', 'sword', 'knife']"
2124,spanner,"['purpose', 'handle']","['hammer', 'rope', 'sword']"
2125,spatula,['handle'],"['spoon', 'comb', 'fork']"
2126,spoon,['handle'],"['fork', 'bowl', 'cup']"
2127,stool,"['seat', 'cushion']","['chairs', 'floor', 'chair']"
2128,strainer,['handle'],"['pump', 'brake', 'machine']"
2129,sultana,"['stalk', 'stem']","['pirates', 'weddings', 'drum']"
2130,swimsuit,['strap'],"['underwear', 'clothing', 'shoes']"
2131,throne,"['seat', 'cushion', 'history']","['chair', 'seat', 'chairs']"
2132,thumb,['nail'],"['finger', 'fingers', 'nail']"
2133,toe,"['nail', 'joint']","['foot', 'heel', 'fingers']"
2134,tomato,"['stalk', 'stem']","['vegetables', 'beans', 'cheese']"
2135,tongs,['handle'],"['drums', 'sticks', 'knives']"
2136,tray,"['handle', 'lip']","['cup', 'table', 'plate']"
2137,turnip,"['root', 'stalk', 'stem']","['cotton', 'squash', 'tobacco']"
2138,tyre,['grip'],"['wheel', 'clutch', 'brake']"
2139,whip,"['handle', 'tail', 'string']","['sword', 'knife', 'thread']"
2140,whisk,"['handle', 'blade']","['thread', 'wool', 'whistle']"
2141,boomerang,['curve'],"['guitar', 'drum', 'rope']"
2142,brandy,['bottle'],"['wine', 'vodka', 'coffee']"
2143,buckle,['clip'],"['belt', 'chain', 'strap']"
2144,button,['purpose'],"['switch', 'buttons', 'key']"
2145,champagne,['bottle'],"['wine', 'chocolate', 'vodka']"
2146,cheese,['skin'],"['butter', 'bread', 'meat']"
2147,chocolate,['shape'],"['milk', 'sugar', 'butter']"
2148,duck,['bill'],"['fish', 'squirrel', 'rabbit']"
2149,eagle,['nest'],"['hawk', 'dog', 'bird']"
2150,flour,['bag'],"['sugar', 'butter', 'water']"
2151,football,['pump'],"['sport', 'squash', 'medicine']"
2152,grasshopper,['jump'],"['butterfly', 'spider', 'bee']"
2153,hose,"['tube', 'tap', 'ban', 'pipe']","['rope', 'pipe', 'pipes']"
2154,jeans,"['fly', 'belt']","['underwear', 'shoes', 'socks']"
2155,jelly,['shape'],"['sugar', 'eggs', 'salt']"
2156,ketchup,['bottle'],"['coffee', 'sugar', 'chocolate']"
2157,lips,"['kiss', 'pair']","['teeth', 'tongue', 'eyes']"
2158,marble,['pattern'],"['glass', 'wood', 'stone']"
2159,mayonnaise,['jar'],"['chocolate', 'cheese', 'jam']"
2160,milk,['bottle'],"['eggs', 'sugar', 'water']"
2161,mosquito,['stomach'],"['malaria', 'insects', 'bee']"
2162,peas,['pod'],"['beans', 'corn', 'vegetables']"
2163,penguin,['migration'],"['seal', 'turtle', 'squirrel']"
2164,perfume,"['smell', 'scent', 'bottle']","['soap', 'food', 'alcohol']"
2165,pillow,"['cover', 'case']","['blankets', 'sheets', 'mattress']"
2166,pyjamas,['shirt'],"['underwear', 'socks', 'jeans']"
2167,raspberry,['bush'],"['orange', 'tobacco', 'tomato']"
2168,seashell,['spiral'],"['shells', 'sand', 'fish']"
2169,sellotape,['roll'],"['tobacco', 'cotton', 'silk']"
2170,shawl,['trim'],"['skirt', 'shoes', 'hat']"
2171,termite,"['mound', 'colony']","['oak', 'rock', 'sand']"
2172,tights,['waist'],"['trousers', 'socks', 'jeans']"
2173,bacon,['smell'],"['eggs', 'milk', 'cheese']"
2174,banana,['skin'],"['coffee', 'sugar', 'cotton']"
2175,coffee,['smell'],"['milk', 'sugar', 'food']"
2176,garlic,"['smell', 'skin']","['salt', 'water', 'sugar']"
2177,gherkin,['skin'],"['silk', 'tobacco', 'cotton']"
2178,glue,['smell'],"['paper', 'paint', 'wax']"
2179,grapefruit,['skin'],"['apples', 'grapes', 'tomato']"
2180,lime,['skin'],"['salt', 'water', 'sand']"
2181,onion,['skin'],"['tomato', 'cheese', 'tobacco']"
2182,potato,['skin'],"['tomato', 'corn', 'wheat']"
2183,recorder,['sound'],"['piano', 'whistle', 'microphone']"
2184,sardine,['smell'],"['fish', 'oil', 'salt']"
2185,saxophone,['sound'],"['guitar', 'piano', 'trumpet']"
2186,soup,['smell'],"['cheese', 'bread', 'vegetables']"
2187,tangerine,['skin'],"['tobacco', 'cotton', 'gum']"
2188,whisky,['smell'],"['tobacco', 'wine', 'liquor']"
2189,wine,['smell'],"['food', 'spirits', 'tobacco']"
2190,accordion,"['wood', 'metal', 'steel', 'leather', 'plastic']","['piano', 'guitar', 'drums']"
2191,aeroplane,"['metal', 'aluminium']","['missiles', 'transport', 'missile']"
2192,ambulance,"['metal', 'plastic', 'rubber']","['fire', 'transport', 'radio']"
2193,ant,['cells'],"['spider', 'plant', 'bee']"
2194,apron,"['fabric', 'cloth', 'material', 'plastic', 'cotton']","['skirt', 'belt', 'hat']"
2195,arm,"['bones', 'bone', 'muscle', 'skin', 'blood', 'flesh', 'fat', 'veins', 'tissue', 'cells', 'metal', 'nerves']","['legs', 'shoulder', 'hand']"
2196,armchair,"['fabric', 'cloth', 'material', 'wood', 'leather', 'metal', 'springs', 'foam', 'plastic']","['chair', 'chairs', 'table']"
2197,armour,"['metal', 'steel', 'parts', 'leather']","['weapons', 'arms', 'guns']"
2198,arrow,"['metal', 'iron', 'wood', 'feathers', 'stone']","['bow', 'spear', 'sword']"
2199,artichoke,"['plant', 'cells', 'fibre', 'seeds']","['cheese', 'tomato', 'chocolate']"
2200,ashtray,"['glass', 'metal', 'steel', 'plastic', 'ceramic', 'clay', 'stone']","['candles', 'glass', 'paper']"
2201,asparagus,['cells'],"['tobacco', 'cotton', 'beans']"
2202,aspirin,"['chemicals', 'acid']","['ethanol', 'water', 'glucose']"
2203,axe,"['metal', 'wood', 'stone']","['sword', 'spear', 'hammer']"
2204,bacon,"['pig', 'strips', 'flesh']","['eggs', 'milk', 'cheese']"
2205,badge,"['plastic', 'metal', 'fabric', 'cloth', 'material', 'paper', 'cardboard', 'card']","['cap', 'collar', 'ribbon']"
2206,bag,"['plastic', 'fabric', 'cloth', 'material', 'leather', 'paper', 'cotton', 'canvas']","['belt', 'chain', 'box']"
2207,bagpipes,"['pipes', 'fabric', 'cloth', 'material', 'textile', 'wood', 'plastic']","['drums', 'pipes', 'horns']"
2208,ball,"['plastic', 'leather', 'rubber', 'air', 'foam', 'fabric', 'cloth', 'material']","['stick', 'net', 'basket']"
2209,balloon,"['rubber', 'air', 'plastic']","['radio', 'cable', 'plane']"
2210,banjo,"['wood', 'metal']","['guitar', 'percussion', 'drums']"
2211,barge,"['wood', 'metal', 'brass', 'aluminium']","['ship', 'boat', 'wagon']"
2212,barrel,"['wood', 'metal']","['bolt', 'stock', 'hammer']"
2213,basket,"['metal', 'straw', 'plastic', 'wood']","['net', 'belt', 'thread']"
2214,bath,"['metal', 'plastic', 'copper', 'ceramic', 'clay']","['cooking', 'toilet', 'washing']"
2215,bayonet,"['metal', 'iron', 'wood']","['knife', 'sword', 'helmet']"
2216,bear,['bones'],"['deer', 'squirrel', 'pig']"
2217,bed,"['wood', 'frame', 'metal', 'fabric', 'cloth', 'material', 'springs']","['breakfast', 'bathroom', 'chairs']"
2218,beer,"['liquid', 'water', 'yeast']","['wine', 'tobacco', 'food']"
2219,beetle,"['cells', 'organs']","['fish', 'spider', 'fly']"
2220,bell,"['metal', 'brass', 'ceramic', 'clay', 'glass']","['whistle', 'clock', 'hammer']"
2221,bellows,"['wood', 'leather', 'metal', 'fabric', 'cloth', 'material', 'plastic', 'brass']","['bells', 'drums', 'horns']"
2222,belt,"['leather', 'fabric', 'cloth', 'material', 'cotton', 'canvas', 'elastic', 'metal', 'plastic', 'rubber']","['sword', 'knife', 'chain']"
2223,bench,"['wood', 'metal', 'plastic']","['table', 'board', 'chairs']"
2224,bicycle,"['metal', 'rubber', 'plastic']","['car', 'bike', 'foot']"
2225,bikini,"['fabric', 'cloth', 'material', 'elastic', 'string']","['shorts', 'underwear', 'bra']"
2226,bin,"['plastic', 'metal', 'metals', 'wood']","['chain', 'bag', 'box']"
2227,birch,"['leaves', 'bark', 'branches', 'wood', 'cells']","['oak', 'gum', 'cotton']"
2228,biscuit,"['sugar', 'flour', 'butter', 'chocolate', 'eggs', 'dough', 'wheat', 'ingredients']","['cheese', 'bread', 'flour']"
2229,blender,"['plastic', 'metal']","['fridge', 'filter', 'kitchen']"
2230,blouse,"['fabric', 'cloth', 'material', 'cotton', 'silk']","['skirt', 'trousers', 'pants']"
2231,boat,"['wood', 'metal', 'iron', 'steel', 'plastic']","['ship', 'canoe', 'sail']"
2232,bolts,"['metal', 'steel', 'plastic']","['nails', 'nuts', 'chains']"
2233,bomb,"['explosives', 'metal', 'chemicals', 'wires']","['explosives', 'missile', 'gun']"
2234,bone,"['calcium', 'cells', 'minerals']","['muscle', 'skin', 'flesh']"
2235,book,"['pages', 'paper', 'covers', 'information', 'trees', 'ink']","['paper', 'magazine', 'books']"
2236,bookcase,"['wood', 'plastic', 'metal']","['shelves', 'shelf', 'books']"
2237,boomerang,"['wood', 'plastic']","['guitar', 'drum', 'rope']"
2238,boots,"['leather', 'rubber', 'plastic']","['shoes', 'socks', 'trousers']"
2239,bottle,"['glass', 'plastic', 'materials']","['glass', 'cup', 'pipe']"
2240,bouquet,"['flowers', 'ties', 'leaves', 'paper', 'plants']","['flowers', 'flower', 'cake']"
2241,bowl,"['ceramic', 'clay', 'plastic', 'glass', 'metal', 'wood']","['cup', 'spoon', 'plate']"
2242,box,"['cardboard', 'card', 'plastic', 'wood', 'metal']","['board', 'bag', 'case']"
2243,bra,"['fabric', 'cloth', 'material', 'wire', 'lace', 'cotton', 'silk', 'metal']","['underwear', 'shirt', 'socks']"
2244,bracelet,"['metal', 'beads', 'silver', 'gold', 'plastic', 'fabric', 'cloth', 'material', 'platinum', 'elastic', 'leather', 'wood']","['chain', 'ring', 'belt']"
2245,brandy,"['alcohol', 'wine', 'grapes']","['wine', 'vodka', 'coffee']"
2246,bread,"['flour', 'yeast', 'water', 'wheat', 'dough', 'milk', 'salt']","['cheese', 'butter', 'wine']"
2247,brick,"['ceramic', 'clay', 'cement', 'concrete', 'mud', 'sand', 'stone']","['stone', 'steel', 'concrete']"
2248,brochure,"['paper', 'pages', 'ink']","['advertisements', 'photographs', 'books']"
2249,broom,"['wood', 'plastic']","['comb', 'bucket', 'brush']"
2250,brush,"['wood', 'plastic', 'hair', 'metal', 'wire', 'fibre', 'steel']","['paint', 'pencil', 'paper']"
2251,bucket,"['plastic', 'metal', 'wood']","['net', 'basket', 'board']"
2252,buckle,"['metal', 'plastic', 'brass']","['belt', 'chain', 'strap']"
2253,buggy,"['metal', 'steel', 'plastic', 'fabric', 'cloth', 'material', 'canvas']","['wagon', 'horse', 'carriage']"
2254,bullet,['metal'],"['shell', 'bone', 'bolt']"
2255,bus,"['wheels', 'metal', 'plastic', 'glass']","['car', 'trains', 'trucks']"
2256,butter,"['milk', 'cream', 'oil']","['sugar', 'cheese', 'cream']"
2257,button,"['plastic', 'metal', 'wood', 'bones', 'bone']","['switch', 'buttons', 'key']"
2258,buzzard,"['feathers', 'bones', 'bone']","['hawk', 'swift', 'black']"
2259,cake,"['flour', 'sugar', 'eggs', 'butter', 'chocolate', 'fruit', 'cream', 'milk']","['chocolate', 'coffee', 'dessert']"
2260,camel,['cells'],"['horse', 'sheep', 'deer']"
2261,camera,"['plastic', 'metal', 'glass', 'parts']","['microphone', 'computer', 'radio']"
2262,candle,['wax'],"['lamp', 'light', 'candles']"
2263,cannon,"['metal', 'iron']","['ammunition', 'guns', 'knives']"
2264,canoe,"['wood', 'plastic', 'metal']","['boat', 'rope', 'sail']"
2265,cap,"['fabric', 'cloth', 'material', 'cotton', 'plastic', 'wool', 'cardboard', 'card']","['tie', 'skirt', 'bottle']"
2266,cape,"['fabric', 'cloth', 'material', 'wool', 'cotton', 'silk']","['helmet', 'hat', 'cap']"
2267,car,"['metal', 'steel', 'plastic', 'rubber', 'glass']","['vehicle', 'trucks', 'radio']"
2268,caravan,"['metal', 'plastic', 'wood']","['transport', 'ship', 'car']"
2269,carp,"['scales', 'bones']","['wheat', 'cotton', 'beans']"
2270,carriage,"['wood', 'metal', 'glass', 'fabric', 'cloth', 'material']","['wagon', 'horse', 'car']"
2271,cart,"['wood', 'metal']","['wagon', 'horse', 'carriage']"
2272,castenets,"['wood', 'string', 'plastic', 'shells', 'shell', 'metal']","['books', 'letters', 'stories']"
2273,castle,"['stone', 'walls', 'wood']","['city', 'garden', 'walls']"
2274,cat,"['bones', 'muscles', 'skin']","['dog', 'mice', 'rabbit']"
2275,catalogue,"['paper', 'images']","['history', 'publication', 'reference']"
2276,catapault,"['wood', 'elastic', 'string', 'leather', 'metal']","['ship', 'sail', 'canoe']"
2277,cello,"['wood', 'metal']","['piano', 'guitar', 'percussion']"
2278,certificate,"['paper', 'cardboard', 'card']","['signature', 'licence', 'proof']"
2279,chain,"['metal', 'steel', 'paper', 'silver']","['rope', 'wire', 'chains']"
2280,chainsaw,"['metal', 'steel', 'plastic']","['rope', 'chain', 'hammer']"
2281,chair,"['wood', 'metal', 'plastic', 'cloth', 'material', 'foam']","['table', 'seat', 'chairs']"
2282,champagne,"['alcohol', 'grapes']","['wine', 'chocolate', 'vodka']"
2283,chandelier,"['glass', 'crystal', 'metal', 'gold', 'diamonds']","['mirrors', 'bells', 'furniture']"
2284,cheese,"['milk', 'fat', 'salt', 'protein']","['butter', 'bread', 'meat']"
2285,cheetah,"['fur', 'muscles', 'bones', 'blood']","['deer', 'monkey', 'rabbit']"
2286,chisel,"['metal', 'steel', 'wood']","['hammer', 'drill', 'knife']"
2287,chocolate,"['milk', 'sugar', 'butter', 'nuts']","['milk', 'sugar', 'butter']"
2288,cider,"['apples', 'fruit', 'water']","['wine', 'ale', 'tobacco']"
2289,cigar,"['tobacco', 'paper']","['tobacco', 'liquor', 'coffee']"
2290,cigarette,"['tobacco', 'paper', 'chemicals']","['tobacco', 'drink', 'alcohol']"
2291,clamp,"['metal', 'steel', 'plastic', 'wood']","['thread', 'chain', 'screw']"
2292,clarinet,"['metal', 'wood', 'plastic']","['trumpet', 'piano', 'percussion']"
2293,cloak,"['fabric', 'cloth', 'material', 'cotton', 'wool', 'leather', 'silk', 'fur']","['armour', 'tie', 'arrows']"
2294,clock,"['metal', 'plastic', 'wood', 'glass', 'parts']","['bells', 'bell', 'ball']"
2295,club,"['wood', 'metal', 'plastic']","['sport', 'family', 'house']"
2296,coat,"['fabric', 'cloth', 'material', 'wool', 'plastic', 'cotton', 'leather', 'fur']","['trousers', 'pants', 'skirt']"
2297,cod,['bones'],"['fish', 'salt', 'corn']"
2298,codeine,['chemicals'],"['protein', 'proteins', 'tape']"
2299,coffee,"['beans', 'milk', 'water', 'sugar']","['milk', 'sugar', 'food']"
2300,coffin,"['wood', 'metal', 'brass', 'oak', 'plastic', 'fabric', 'cloth', 'material']","['tomb', 'box', 'bed']"
2301,coin,"['metal', 'silver', 'copper', 'bronze', 'brass', 'gold']","['coins', 'money', 'paper']"
2302,colander,"['metal', 'plastic']","['salt', 'sugar', 'tobacco']"
2303,comb,"['plastic', 'wood', 'metal', 'bones', 'bone']","['nail', 'thread', 'nails']"
2304,cork,"['wood', 'plastic']","['salt', 'oil', 'butter']"
2305,corkscrew,"['metal', 'steel', 'plastic', 'wood']","['bells', 'radio', 'whistle']"
2306,cradle,"['wood', 'plastic', 'metal', 'fabric', 'cloth', 'material']","['pillow', 'frame', 'table']"
2307,crayfish,"['shell', 'bones', 'cells']","['bass', 'fish', 'fins']"
2308,crayon,"['wax', 'wrapping', 'wood']","['ink', 'pencil', 'paper']"
2309,crossbow,"['wood', 'arrows', 'string', 'metal']","['cannon', 'spear', 'sword']"
2310,crowbar,['metal'],"['hammer', 'hook', 'spear']"
2311,cup,"['ceramic', 'clay', 'plastic', 'glass', 'metal']","['bowl', 'spoon', 'plate']"
2312,cupboard,"['wood', 'metal', 'plastic']","['shelves', 'door', 'sink']"
2313,currant,"['fruit', 'grapes', 'berries', 'sugar']","['salt', 'oil', 'water']"
2314,cushion,"['fabric', 'cloth', 'material', 'feathers', 'cotton', 'silk', 'wool']","['seat', 'carpet', 'pillow']"
2315,cymbal,"['metal', 'brass']","['drum', 'drums', 'piano']"
2316,dagger,"['metal', 'steel', 'wood']","['sword', 'bow', 'spear']"
2317,dandelion,"['flower', 'leaves', 'roots', 'cells']","['oak', 'butterfly', 'rose']"
2318,deckchair,"['wood', 'fabric', 'cloth', 'material', 'plastic', 'metal', 'canvas']","['chair', 'chairs', 'deck']"
2319,deer,"['bones', 'bone']","['birds', 'cattle', 'horses']"
2320,desk,"['wood', 'metal', 'plastic', 'glass']","['chair', 'chairs', 'computer']"
2321,dice,"['plastic', 'wood', 'metal', 'bones', 'bone', 'ivory']","['cards', 'coins', 'weapons']"
2322,dictionary,"['paper', 'definitions', 'trees', 'ink']","['books', 'book', 'history']"
2323,dinghy,"['rubber', 'plastic', 'rope', 'wood', 'metal']","['canoe', 'boat', 'fishing']"
2324,dishwasher,"['metal', 'plastic']","['sink', 'kitchen', 'toilet']"
2325,dog,"['fur', 'bones', 'flesh']","['cat', 'pig', 'horse']"
2326,doll,"['plastic', 'ceramic', 'clay', 'fabric', 'cloth', 'material', 'hair', 'wood']","['toy', 'baby', 'child']"
2327,donkey,"['bones', 'cells']","['horse', 'sheep', 'horses']"
2328,doorknob,"['metal', 'steel', 'wood', 'brass', 'plastic', 'gold', 'ceramic', 'clay']","['key', 'door', 'handle']"
2329,doughnut,"['sugar', 'jam', 'dough', 'fat', 'flour', 'batter', 'cream']","['cake', 'coffee', 'chocolate']"
2330,dove,"['feathers', 'cells', 'flesh']","['fish', 'butterfly', 'turtle']"
2331,dress,"['fabric', 'cloth', 'material', 'cotton', 'silk', 'wool']","['accessories', 'shoes', 'clothing']"
2332,dresser,"['wood', 'glass', 'metal']","['bed', 'mirror', 'toilet']"
2333,drill,"['metal', 'plastic']","['percussion', 'fire', 'paper']"
2334,drum,"['skin', 'metal', 'steel', 'wood', 'plastic']","['bass', 'percussion', 'whistle']"
2335,ear,"['skin', 'bones', 'bone', 'flesh']","['nose', 'mouth', 'tongue']"
2336,earmuffs,"['fabric', 'cloth', 'material', 'plastic', 'fur', 'wool', 'cotton']","['glasses', 'lipstick', 'lenses']"
2337,eel,"['cells', 'flesh']","['bass', 'fish', 'seal']"
2338,elephant,"['skin', 'bones', 'flesh']","['deer', 'monkey', 'snake']"
2339,elm,"['trunk', 'branches', 'wood']","['oak', 'wheat', 'apples']"
2340,encyclopaedia,"['paper', 'leather', 'wood', 'ink']","['books', 'articles', 'online']"
